data_ref;cod_prestador;nome_prestador;nome_municipio_principal_prestador;uf_prestador;macro_regional_prestador;micro_regional_prestador;nome_municipio_principal_benef;uf_beneficiario;macro_regional_benef;micro_regional_benef;tipo_consulta;qtde_consultas;valor_consultas
2025_5;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;CASSIA;MG;SUL;PASSOS;URGENCIA;6;300,0
2025_2;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;BLUMENAU;SC;FORAMG;FORAMG;URGENCIA;1;50,4
2024_1;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;FORTALEZA DE MINAS;MG;SUL;PASSOS;URGENCIA;2;100,8
2024_8;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;VARGINHA;MG;SUL;VARGINHA;URGENCIA;3;151,2
2024_6;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;DELFINOPOLIS;MG;SUL;PASSOS;URGENCIA;2;100,8
2026_2;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;SAO ROQUE DE MINAS;MG;SUL;PIUMHI;URGENCIA;4;344,0
2025_9;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;CARMO DO RIO CLARO;MG;SUL;PASSOS;URGENCIA;27;2320,0
2025_5;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;BELO HORIZONTE;MG;CENTRO;BELO HORIZONTE;URGENCIA;4;199,2
2026_2;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;NOVA RESENDE;MG;SUL;PASSOS;URGENCIA;13;1120,0
2024_1;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;PIUMHI;MG;SUL;PIUMHI;URGENCIA;7;350,4
2024_1;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;BOM JESUS DA PENHA;MG;SUL;PASSOS;URGENCIA;13;645,6
2024_11;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;CONTAGEM;MG;CENTRO;CONTAGEM;URGENCIA;1;50,4
2025_8;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;CRISTALIA;MG;NORTE;MONTES CLAROS;URGENCIA;4;344,0
2025_6;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;VARGINHA;MG;SUL;VARGINHA;URGENCIA;1;88,0
2025_2;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;MONTES CLAROS;MG;NORTE;MONTES CLAROS;URGENCIA;1;50,4
2024_10;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;BOM JESUS DA PENHA;MG;SUL;PASSOS;URGENCIA;7;348,0
2024_4;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;RIBEIRAO PRETO;SP;FORAMG;FORAMG;URGENCIA;1;50,4
2024_12;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;SAO JOSE DA BARRA;MG;SUL;PASSOS;URGENCIA;9;448,8
2026_1;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;SAO JOAO BATISTA DO GLORIA;MG;SUL;PASSOS;URGENCIA;10;872,0
2024_3;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;PRATAPOLIS;MG;SUL;PASSOS;URGENCIA;19;957,6
2024_6;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;CARMO DO RIO CLARO;MG;SUL;PASSOS;URGENCIA;14;700,8
2024_2;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;GUAXUPE;MG;SUL;ALFENAS;URGENCIA;4;201,6
2024_6;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;VARGEM BONITA;MG;SUL;PIUMHI;URGENCIA;2;98,4
2025_5;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;UNAI;MG;NOROESTE;UNAI;URGENCIA;2;100,8
2024_7;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;POUSO ALEGRE;MG;SUL;POUSO ALEGRE;URGENCIA;2;100,8
2026_2;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;DELFINOPOLIS;MG;SUL;PASSOS;URGENCIA;5;424,0
2024_2;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;PASSOS;MG;SUL;PASSOS;URGENCIA;864;43389,6
2024_5;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;GUAXUPE;MG;SUL;ALFENAS;URGENCIA;3;151,2
2026_1;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;CORREGO FUNDO;MG;OESTE;FORMIGA;URGENCIA;1;88,0
2025_10;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;GUARANESIA;MG;SUL;SAO SEBASTIAO DO PARAISO;URGENCIA;1;88,0
2025_11;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;MONTES CLAROS;MG;NORTE;MONTES CLAROS;URGENCIA;1;88,0
2024_4;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;DIAMANTINA;MG;NORDESTE;DIAMANTINA;URGENCIA;2;98,4
2024_11;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;PIUMHI;MG;SUL;PIUMHI;URGENCIA;6;295,2
2025_3;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;CAMPOS GERAIS;MG;SUL;ALFENAS;URGENCIA;5;252,0
2025_7;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;ILICINEA;MG;SUL;BOA ESPERANCA;URGENCIA;4;336,0
2025_10;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;SAO JOSE DA BARRA;MG;SUL;PASSOS;URGENCIA;11;952,0
2025_11;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;IPABA;MG;LESTE;IPATINGA;URGENCIA;1;88,0
2024_7;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;CARATINGA;MG;LESTE;CARATINGA;URGENCIA;1;50,4
2024_3;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;IPATINGA;MG;LESTE;IPATINGA;URGENCIA;1;50,4
2025_1;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;CAXAMBU;MG;SUL;SAO LOURENCO;URGENCIA;1;50,4
2024_3;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;ALFENAS;MG;SUL;ALFENAS;URGENCIA;4;199,2
2025_7;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;NOVA RESENDE;MG;SUL;PASSOS;URGENCIA;13;1136,0
2024_11;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;SAO SEBASTIAO DO PARAISO;MG;SUL;SAO SEBASTIAO DO PARAISO;URGENCIA;6;302,4
2024_4;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;MONTES CLAROS;MG;NORTE;MONTES CLAROS;URGENCIA;2;98,4
2025_8;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;TRES PONTAS;MG;SUL;TRES PONTAS;URGENCIA;1;88,0
2024_6;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;POUSO ALEGRE;MG;SUL;POUSO ALEGRE;URGENCIA;2;98,4
2024_10;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;CAPITOLIO;MG;SUL;PIUMHI;URGENCIA;2;100,8
2024_8;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;MONTE SANTO DE MINAS;MG;SUL;SAO SEBASTIAO DO PARAISO;URGENCIA;1;50,4
2025_1;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;PASSOS;MG;SUL;PASSOS;URGENCIA;588;29455,2
2024_2;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;MUZAMBINHO;MG;SUL;ALFENAS;URGENCIA;1;50,4
2025_2;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;PRATAPOLIS;MG;SUL;PASSOS;URGENCIA;14;700,8
2024_4;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;MACHADO;MG;SUL;ALFENAS;URGENCIA;2;100,8
2024_9;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;CAPETINGA;MG;SUL;PASSOS;URGENCIA;1;50,4
2025_10;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;VICOSA;MG;LESTE DO SUL;VICOSA;URGENCIA;1;88,0
2024_8;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;CASSIA;MG;SUL;PASSOS;URGENCIA;5;249,6
2024_12;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;FRANCA;SP;FORAMG;FORAMG;URGENCIA;3;151,2
2025_7;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;CASSIA;MG;SUL;PASSOS;URGENCIA;5;432,0
2026_2;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;ALFENAS;MG;SUL;ALFENAS;URGENCIA;1;88,0
2024_8;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;;;;;URGENCIA;6;302,4
2024_8;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;ILICINEA;MG;SUL;BOA ESPERANCA;URGENCIA;2;98,4
2024_12;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;RIBEIRAO PRETO;SP;FORAMG;FORAMG;URGENCIA;4;199,2
2025_3;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;PIUMHI;MG;SUL;PIUMHI;URGENCIA;5;249,6
2025_7;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;ALPINOPOLIS;MG;SUL;PASSOS;URGENCIA;21;1808,0
2026_2;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;CAPITOLIO;MG;SUL;PIUMHI;URGENCIA;2;168,0
2024_6;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;SAO SEBASTIAO DO PARAISO;MG;SUL;SAO SEBASTIAO DO PARAISO;URGENCIA;9;451,2
2024_2;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;ITAU DE MINAS;MG;SUL;PASSOS;URGENCIA;16;804,0
2025_1;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;SAO PEDRO DA UNIAO;MG;SUL;PASSOS;URGENCIA;1;50,4
2026_2;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;DORESOPOLIS;MG;SUL;PIUMHI;URGENCIA;1;88,0
2025_1;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;ALPINOPOLIS;MG;SUL;PASSOS;URGENCIA;28;1392,0
2026_2;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;ALPINOPOLIS;MG;SUL;PASSOS;URGENCIA;17;1472,0
2024_9;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;CASSIA;MG;SUL;PASSOS;URGENCIA;1;50,4
2025_2;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;CAXAMBU;MG;SUL;SAO LOURENCO;URGENCIA;1;50,4
2025_3;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;PASSOS;MG;SUL;PASSOS;URGENCIA;665;33324,0
2025_10;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;ALPINOPOLIS;MG;SUL;PASSOS;URGENCIA;16;1392,0
2025_12;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;CONCEICAO DA APARECIDA;MG;SUL;ALFENAS;URGENCIA;2;176,0
2024_7;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;SAO JOAO BATISTA DO GLORIA;MG;SUL;PASSOS;URGENCIA;9;453,6
2024_6;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;CRISTALIA;MG;NORTE;MONTES CLAROS;URGENCIA;1;50,4
2024_1;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;SAO JOAO BATISTA DO GLORIA;MG;SUL;PASSOS;URGENCIA;11;552,0
2024_3;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;LAVRAS;MG;SUL;LAVRAS;URGENCIA;2;100,8
2024_8;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;NOVA RESENDE;MG;SUL;PASSOS;URGENCIA;14;703,2
2025_5;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;ALPINOPOLIS;MG;SUL;PASSOS;URGENCIA;30;1497,6
2024_10;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;DELFINOPOLIS;MG;SUL;PASSOS;URGENCIA;2;100,8
2025_2;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;FORTALEZA DE MINAS;MG;SUL;PASSOS;URGENCIA;1;50,4
2024_9;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;CAPITOLIO;MG;SUL;PIUMHI;URGENCIA;1;50,4
2025_9;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;SAO SEBASTIAO DO PARAISO;MG;SUL;SAO SEBASTIAO DO PARAISO;URGENCIA;14;1224,0
2025_10;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;JACUI;MG;SUL;SAO SEBASTIAO DO PARAISO;URGENCIA;3;264,0
2024_12;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;ITABIRITO;MG;CENTRO;OURO PRETO;URGENCIA;1;50,4
2024_11;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;MONTE SANTO DE MINAS;MG;SUL;SAO SEBASTIAO DO PARAISO;URGENCIA;6;300,0
2024_2;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;FORTALEZA DE MINAS;MG;SUL;PASSOS;URGENCIA;6;297,6
2024_5;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;SAO ROQUE DE MINAS;MG;SUL;PIUMHI;URGENCIA;1;50,4
2024_7;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;NOVA RESENDE;MG;SUL;PASSOS;URGENCIA;23;1147,2
2025_6;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;CAMPO BELO;MG;OESTE;CAMPO BELO;URGENCIA;2;168,0
2024_12;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;VARGINHA;MG;SUL;VARGINHA;URGENCIA;1;50,4
2024_5;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;FORTALEZA DE MINAS;MG;SUL;PASSOS;URGENCIA;3;151,2
2024_5;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;BELO HORIZONTE;MG;CENTRO;BELO HORIZONTE;URGENCIA;3;148,8
2025_12;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;PIUMHI;MG;SUL;PIUMHI;URGENCIA;8;688,0
2025_3;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;NOVA RESENDE;MG;SUL;PASSOS;URGENCIA;13;645,6
2025_2;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;BELO HORIZONTE;MG;CENTRO;BELO HORIZONTE;URGENCIA;3;148,8
2024_2;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;PIMENTA;MG;OESTE;FORMIGA;URGENCIA;1;50,4
2025_9;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;MONTES CLAROS;MG;NORTE;MONTES CLAROS;URGENCIA;1;88,0
2024_2;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;DELFINOPOLIS;MG;SUL;PASSOS;URGENCIA;2;100,8
2025_3;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;ALPINOPOLIS;MG;SUL;PASSOS;URGENCIA;22;1094,4
2025_10;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;PRATAPOLIS;MG;SUL;PASSOS;URGENCIA;19;1648,0
2024_7;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;BELO HORIZONTE;MG;CENTRO;BELO HORIZONTE;URGENCIA;9;448,8
2024_4;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;SAO PEDRO DA UNIAO;MG;SUL;PASSOS;URGENCIA;5;252,0
2024_12;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;FORTALEZA DE MINAS;MG;SUL;PASSOS;URGENCIA;9;451,2
2025_5;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;;;;;URGENCIA;1;50,4
2024_11;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;UNAI;MG;NOROESTE;UNAI;URGENCIA;1;50,4
2025_11;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;ITAMONTE;MG;SUL;SAO LOURENCO;URGENCIA;1;88,0
2025_11;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;PASSOS;MG;SUL;PASSOS;URGENCIA;713;62160,0
2025_1;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;BOM JESUS DA PENHA;MG;SUL;PASSOS;URGENCIA;3;151,2
2024_9;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;FORMIGA;MG;OESTE;FORMIGA;URGENCIA;2;98,4
2025_3;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;SAO SEBASTIAO DO PARAISO;MG;SUL;SAO SEBASTIAO DO PARAISO;URGENCIA;4;201,6
2026_2;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;ILICINEA;MG;SUL;BOA ESPERANCA;URGENCIA;1;88,0
2025_11;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;SAO JOAO BATISTA DO GLORIA;MG;SUL;PASSOS;URGENCIA;16;1392,0
2025_2;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;ITUIUTABA;MG;TRIANGULO DO NORTE;ITUIUTABA;URGENCIA;3;151,2
2025_6;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;GUARANESIA;MG;SUL;SAO SEBASTIAO DO PARAISO;URGENCIA;1;88,0
2024_5;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;DELFINOPOLIS;MG;SUL;PASSOS;URGENCIA;9;451,2
2025_11;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;NOVA RESENDE;MG;SUL;PASSOS;URGENCIA;12;1032,0
2025_11;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;PIUMHI;MG;SUL;PIUMHI;URGENCIA;3;264,0
2025_5;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;DELFINOPOLIS;MG;SUL;PASSOS;URGENCIA;1;50,4
2024_12;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;PASSOS;MG;SUL;PASSOS;URGENCIA;649;32546,4
2025_2;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;MONTE SANTO DE MINAS;MG;SUL;SAO SEBASTIAO DO PARAISO;URGENCIA;3;148,8
2025_12;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;SAO ROQUE DE MINAS;MG;SUL;PIUMHI;URGENCIA;1;88,0
2025_6;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;PIUMHI;MG;SUL;PIUMHI;URGENCIA;4;344,0
2025_11;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;ALPINOPOLIS;MG;SUL;PASSOS;URGENCIA;21;1808,0
2025_1;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;FORMIGA;MG;OESTE;FORMIGA;URGENCIA;1;50,4
2024_4;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;SAO JOSE DA BARRA;MG;SUL;PASSOS;URGENCIA;5;252,0
2024_4;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;BELO HORIZONTE;MG;CENTRO;BELO HORIZONTE;URGENCIA;2;100,8
2024_8;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;DIVINOPOLIS;MG;OESTE;DIVINOPOLIS;URGENCIA;2;98,4
2025_3;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;CAPITOLIO;MG;SUL;PIUMHI;URGENCIA;6;297,6
2024_7;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;SAO SEBASTIAO DO PARAISO;MG;SUL;SAO SEBASTIAO DO PARAISO;URGENCIA;17;854,4
2024_10;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;PIUMHI;MG;SUL;PIUMHI;URGENCIA;11;549,6
2025_12;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;CARMO DO RIO CLARO;MG;SUL;PASSOS;URGENCIA;13;1120,0
2025_3;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;CAPETINGA;MG;SUL;PASSOS;URGENCIA;4;199,2
2026_2;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;VARZEA DA PALMA;MG;NORTE;PIRAPORA;URGENCIA;1;88,0
2024_2;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;BOM JESUS DA PENHA;MG;SUL;PASSOS;URGENCIA;5;249,6
2024_10;48077;IRMANDADE DA SANTA CASA DE MISERICORDIA DE PASSOS;PASSOS;MG;SUL;PASSOS;FORTALEZA DE MINAS;MG;SUL;PASSOS;URGENCIA;1;50,4
